"Ticker","CurrentPrice","ATH","ATHDate","PercentageDiff","IsRecent","DaysSinceATH"
"BTG","2.65","7.37","05/08/2020 00:00:00","64.11","True","1314"
"BUJA","10.45","10.49","25/09/2023 00:00:00","0.38","True","168"
"BUJAR","0.22","0.22","11/03/2024 00:00:00","0.00","True","0"
"BTT","20.99","26.50","18/08/2021 00:00:00","20.79","True","936"
"BUJAW","0.05","0.05","07/03/2024 00:00:00","0.00","True","4"
"BTU","26.27","47.46","14/06/2018 00:00:00","44.65","True","2097"
"BUR","13.79","16.35","11/09/2023 00:00:00","15.63","True","182"
"BV","9.72","22.87","25/07/2018 00:00:00","57.50","True","2056"
"BTTR","0.14","173,160.00","30/06/2010 00:00:00","100.00","True","5003"
"BURU","0.15","11.50","18/02/2021 00:00:00","98.72","True","1117"
"BTZ","10.95","25.07","26/12/2006 00:00:00","56.31","True","6285"
"BURL","216.58","352.64","11/08/2021 00:00:00","38.58","True","943"
"BUI","21.23","27.77","15/11/2021 00:00:00","23.54","True","847"
"BUD","62.94","133.44","28/09/2016 00:00:00","52.83","True","2721"
"BVS","5.43","19.21","11/02/2021 00:00:00","71.73","True","1124"
"BTI","29.67","73.28","07/06/2017 00:00:00","59.51","True","2469"
"BWAQR","0.20","0.20","08/03/2024 00:00:00","0.00","True","3"
"BTO","29.01","59.00","14/04/1998 00:00:00","50.82","True","9463"
"BWAQW","0.13","0.13","08/03/2024 00:00:00","0.00","True","3"
"BWAQ","11.19","11.20","01/03/2024 00:00:00","0.09","True","10"
"BVFL","12.25","35.00","15/02/2023 00:00:00","65.00","True","390"
"BWBBP","18.00","27.00","24/09/2021 00:00:00","33.33","True","899"
"BW_A","1.43","236.60","28/04/2016 00:00:00","99.40","True","2874"
"BW","1.40","236.60","28/04/2016 00:00:00","99.41","True","2874"
"BUSE","23.54","71.61","04/12/2006 00:00:00","67.13","True","6307"
"BWB","11.66","19.97","10/11/2022 00:00:00","41.61","True","487"
"BWAY","5.98","12.31","22/01/2020 00:00:00","51.42","True","1510"
"BWMN","34.34","37.46","12/02/2024 00:00:00","8.33","True","28"
"BWNB","17.38","24.88","30/12/2021 00:00:00","30.15","True","802"
"BWSN","20.18","26.56","04/06/2021 00:00:00","24.02","True","1011"
"BWMX","18.34","50.02","30/06/2021 00:00:00","63.32","True","985"
"BWEN","2.42","286.00","03/06/2008 00:00:00","99.15","True","5760"
"BWG","8.58","21.61","09/05/2013 00:00:00","60.27","True","3959"
"BWFG","25.45","37.60","19/10/2017 00:00:00","32.31","True","2335"
"BVN","16.78","55.92","11/11/2010 00:00:00","69.99","True","4869"
"BWA","32.44","59.31","09/07/2014 00:00:00","45.31","True","3533"
"BWXT","102.36","105.60","06/03/2024 00:00:00","3.06","True","5"
"BXSL","30.37","30.37","11/03/2024 00:00:00","0.00","True","0"
"BX","125.75","148.88","29/11/2021 00:00:00","15.53","True","833"
"BXC","118.20","180.00","08/03/2005 00:00:00","34.33","True","6943"
"BXMX","13.31","20.97","01/03/2005 00:00:00","36.54","True","6950"
"BY","21.12","29.00","07/01/2022 00:00:00","27.17","True","794"
"BYNO","11.04","11.07","23/01/2024 00:00:00","0.27","True","48"
"BYND","8.24","234.90","26/07/2019 00:00:00","96.49","True","1690"
"BXMT","20.23","552.70","07/02/2007 00:00:00","96.34","True","6242"
"BXP","63.76","147.51","18/02/2020 00:00:00","56.78","True","1483"
"BZ","17.52","42.05","25/06/2021 00:00:00","58.32","True","990"
"BYSI","2.94","48.35","03/07/2017 00:00:00","93.92","True","2443"
"BZFD","0.35","10.03","22/03/2021 00:00:00","96.51","True","1085"
"BYM","11.56","17.45","11/01/2013 00:00:00","33.75","True","4077"
"BZFDW","0.06","0.06","11/03/2024 00:00:00","0.00","True","0"
"BYU","1.43","17,800.00","15/08/2013 00:00:00","99.99","True","3861"
"BYD","63.27","72.81","19/07/2023 00:00:00","13.10","True","236"
"BYRN","12.05","38.00","07/02/2007 00:00:00","68.29","True","6242"
"BYFC","5.60","120.00","12/02/2004 00:00:00","95.33","True","7333"
"BYON","35.34","122.32","20/08/2020 00:00:00","71.11","True","1299"
"BZUN","2.63","66.33","12/06/2018 00:00:00","96.03","True","2099"
"CABA","22.40","25.38","08/02/2024 00:00:00","11.74","True","32"
"CAAP","14.26","17.21","06/02/2024 00:00:00","17.15","True","34"
"CABO","454.54","2,293.76","29/12/2020 00:00:00","80.18","True","1168"
"CACO","0.55","10.27","22/11/2022 00:00:00","94.64","True","475"
"CAAS","3.31","26.35","11/01/2010 00:00:00","87.44","True","5173"
"BZH","30.90","410.15","10/01/2006 00:00:00","92.47","True","6635"
"CADL","1.57","11.90","26/10/2021 00:00:00","86.81","True","867"
"C_J","57.51","588.75","28/08/2000 00:00:00","90.23","True","8596"
"C_N","57.51","588.75","28/08/2000 00:00:00","90.23","True","8596"
"CAC","32.92","51.63","07/01/2022 00:00:00","36.24","True","794"
"CADE_A","27.93","35.20","24/01/2018 00:00:00","20.65","True","2238"
"C","56.88","588.75","28/08/2000 00:00:00","90.34","True","8596"
"CACI","372.48","379.52","07/03/2024 00:00:00","1.85","True","4"
"CADE","27.93","35.20","24/01/2018 00:00:00","20.64","True","2238"
"CACC","552.60","696.25","04/11/2021 00:00:00","20.63","True","858"
"CALC","4.55","7.44","31/01/2024 00:00:00","38.84","True","40"
"CAF","12.42","71.04","27/09/2007 00:00:00","82.52","True","6010"
"CALT","22.10","36.65","30/11/2020 00:00:00","39.70","True","1197"
"CALB","24.60","25.96","06/02/2023 00:00:00","5.24","True","399"
"CAG","28.46","41.50","15/03/2017 00:00:00","31.42","True","2553"
"CAE","19.52","34.05","09/11/2021 00:00:00","42.67","True","853"
"CAN","1.59","36.40","11/03/2021 00:00:00","95.64","True","1096"
"CANG","1.48","19.60","28/01/2021 00:00:00","92.47","True","1138"
"CALX","35.55","79.97","31/12/2021 00:00:00","55.54","True","801"
"CAH","115.17","115.17","08/03/2024 00:00:00","0.00","True","3"
"CAPTW","0.12","0.12","08/03/2024 00:00:00","0.00","True","3"
"CAMT","73.46","87.77","16/02/2024 00:00:00","16.31","True","24"
"CAPL","22.05","40.29","31/12/2014 00:00:00","45.27","True","3358"
"CAPT","5.93","10.97","27/04/2023 00:00:00","45.97","True","319"
"CANF","2.21","1,290.00","23/12/2013 00:00:00","99.83","True","3731"
"CAKE","36.28","67.09","03/05/2017 00:00:00","45.92","True","2504"
"CARG","22.98","55.91","27/09/2018 00:00:00","58.90","True","1992"
"CAL","37.11","40.48","31/08/2018 00:00:00","8.33","True","2019"
"CALM","58.50","64.63","23/12/2022 00:00:00","9.48","True","444"
"CARA","1.01","29.19","09/04/2021 00:00:00","96.54","True","1067"
"CAMP","2.58","1,362.75","12/07/2000 00:00:00","99.81","True","8643"
"CAPR","5.77","3,250.00","24/10/2007 00:00:00","99.82","True","5983"
"CART","34.75","34.75","11/03/2024 00:00:00","0.00","True","0"
"CARR","57.38","59.80","01/08/2023 00:00:00","4.05","True","223"
"CARM","2.44","347.40","27/02/2014 00:00:00","99.30","True","3665"
"CARS","18.70","32.47","12/07/2018 00:00:00","42.41","True","2069"
"CARE","13.00","23.72","31/12/2019 00:00:00","45.19","True","1532"
"CASA","0.38","33.59","15/03/2018 00:00:00","98.87","True","2188"
"CAR","111.01","357.17","02/11/2021 00:00:00","68.92","True","860"
"CATX","1.18","8.25","15/12/2005 00:00:00","85.70","True","6661"
"CAUD","0.98","27.05","25/10/2023 00:00:00","96.39","True","138"
"CAVA","63.41","63.41","11/03/2024 00:00:00","0.00","True","0"
"CARV","1.73","397.50","18/12/2003 00:00:00","99.56","True","7389"
"CASI","4.66","10,835.00","29/02/2000 00:00:00","99.96","True","8777"
"CASH","51.10","65.48","15/11/2021 00:00:00","21.96","True","847"
"CASS","47.37","61.84","22/06/2018 00:00:00","23.40","True","2089"
"CATC","65.49","96.59","23/11/2021 00:00:00","32.20","True","839"
"CASY","301.69","313.70","04/03/2024 00:00:00","3.83","True","7"
"CAT","334.75","340.22","07/03/2024 00:00:00","1.61","True","4"
"CATY","40.19","48.68","16/02/2022 00:00:00","17.45","True","754"
"CATO","6.60","44.61","23/02/2015 00:00:00","85.21","True","3304"
"CBAY","32.45","32.45","11/03/2024 00:00:00","0.00","True","0"
"CBL","23.25","33.19","01/04/2022 00:00:00","29.95","True","710"
"CBH","8.77","10.91","12/11/2021 00:00:00","19.62","True","850"
"CBNK","20.34","27.99","24/11/2021 00:00:00","27.33","True","838"
"CBAT","1.06","62.50","02/03/2006 00:00:00","98.30","True","6584"
"CBRG","10.98","11.05","06/02/2024 00:00:00","0.63","True","34"
"CBAN","11.11","33.30","06/06/2005 00:00:00","66.64","True","6853"
"CBRGU","11.25","12.80","04/03/2024 00:00:00","12.11","True","7"
"CB","249.23","256.01","23/02/2024 00:00:00","2.65","True","17"
"CBFV","22.20","35.95","04/06/2018 00:00:00","38.25","True","2107"
"CBOE","186.11","197.15","23/02/2024 00:00:00","5.60","True","17"
"CBD","0.73","56.83","20/05/2013 00:00:00","98.72","True","3948"
"CBRE","93.61","110.30","04/01/2022 00:00:00","15.13","True","797"
"CBUS","19.99","1,574.00","11/10/2017 00:00:00","98.73","True","2343"
"CCAP","17.00","20.90","15/10/2021 00:00:00","18.66","True","878"
"CCCC","11.29","50.50","23/09/2021 00:00:00","77.64","True","900"
"CCB","37.77","53.62","07/12/2022 00:00:00","29.56","True","460"
"CC","26.13","57.23","27/10/2017 00:00:00","54.34","True","2327"
"CCCS","12.54","14.70","25/01/2021 00:00:00","14.66","True","1141"
"CCG","4.64","32.37","19/09/2023 00:00:00","85.67","True","174"
"CCGWW","0.11","0.34","22/09/2023 00:00:00","67.16","True","171"
"CCD","22.60","33.76","02/03/2021 00:00:00","33.06","True","1105"
"CCIA","25.60","25.91","01/02/2024 00:00:00","1.20","True","39"
"CBRL","69.62","183.29","27/11/2018 00:00:00","62.02","True","1931"
"CBZ","75.88","77.20","04/03/2024 00:00:00","1.72","True","7"
"CBT","86.93","87.93","07/03/2024 00:00:00","1.13","True","4"
"CBSH","52.38","76.90","06/05/2021 00:00:00","31.89","True","1040"
"CCIF","8.15","10.94","05/03/2020 00:00:00","25.50","True","1467"
"CBU","47.44","82.46","12/03/2021 00:00:00","42.47","True","1095"
"CCLDO","5.58","27.00","29/03/2022 00:00:00","79.33","True","713"
"CCLD","1.35","12.53","10/08/2020 00:00:00","89.23","True","1309"
"CCBG","28.31","39.30","14/12/2005 00:00:00","27.96","True","6662"
"CCLDP","6.50","40.03","01/06/2016 00:00:00","83.76","True","2840"
"CCEL","5.70","14.16","02/09/2021 00:00:00","59.75","True","921"
"CCI","112.53","208.74","31/12/2021 00:00:00","46.09","True","801"
"CCLP","2.20","29.97","15/04/2014 00:00:00","92.66","True","3618"
"CCNEP","22.78","29.21","08/11/2021 00:00:00","22.03","True","854"
"CCEP","70.86","71.69","26/02/2024 00:00:00","1.16","True","14"
"CCM","0.44","9.96","05/03/2014 00:00:00","95.53","True","3659"
"CCSI","14.53","66.09","13/10/2021 00:00:00","78.02","True","880"
"CCL","16.27","71.94","29/01/2018 00:00:00","77.38","True","2233"
"CCTG","3.04","21.19","31/01/2024 00:00:00","85.63","True","40"
"CCJ","40.89","55.60","15/06/2007 00:00:00","26.46","True","6114"
"CCK","77.88","129.67","25/03/2022 00:00:00","39.94","True","717"
"CCTS","10.93","11.95","07/11/2023 00:00:00","8.54","True","125"
"CCS","84.08","93.28","01/02/2024 00:00:00","9.86","True","39"
"CCZ","55.51","72.50","27/01/2021 00:00:00","23.43","True","1139"
"CDIO","1.47","10.25","17/10/2022 00:00:00","85.67","True","511"
"CDAQ","10.68","10.94","18/01/2024 00:00:00","2.38","True","53"
"CDLR","17.41","18.53","28/12/2023 00:00:00","6.04","True","74"
"CDAQU","10.66","11.50","17/10/2023 00:00:00","7.30","True","146"
"CDIOW","0.13","0.13","08/03/2024 00:00:00","0.00","True","3"
"CCNE","20.33","33.37","08/11/2019 00:00:00","39.08","True","1585"
"CCO","1.79","29.78","26/04/2007 00:00:00","93.99","True","6164"
"CCOI","67.39","101.00","05/02/2002 00:00:00","33.28","True","8070"
"CDLX","8.39","157.18","12/02/2021 00:00:00","94.66","True","1123"
"CCRD","11.55","55.32","26/08/2019 00:00:00","79.12","True","1659"
"CCRN","18.73","38.86","10/06/2002 00:00:00","51.81","True","7945"
"CDNA","11.77","95.60","20/01/2021 00:00:00","87.69","True","1146"
"CDRO","6.79","10.90","04/02/2021 00:00:00","37.71","True","1131"
"CDROW","0.51","0.51","08/03/2024 00:00:00","0.00","True","3"
"CDRE","38.17","38.46","08/03/2024 00:00:00","0.75","True","3"
"CDT","2.81","16.99","21/09/2023 00:00:00","83.43","True","172"
"CDMO","6.62","490.00","07/03/2000 00:00:00","98.65","True","8770"
"CDTX","0.68","17.26","30/12/2015 00:00:00","96.04","True","2994"
"CDE","3.28","303.75","13/08/1990 00:00:00","98.92","True","12264"
"CDZIP","14.69","25.10","19/08/2021 00:00:00","41.47","True","935"
"CDW","246.27","248.34","07/03/2024 00:00:00","0.83","True","4"
"CCU","11.71","34.70","02/05/2013 00:00:00","66.25","True","3966"
"CEADW","0.01","0.01","06/03/2024 00:00:00","0.00","True","5"
"CEAD","0.57","1,177.50","31/03/2014 00:00:00","99.95","True","3633"
"CDNS","304.99","318.04","07/03/2024 00:00:00","4.10","True","4"
"CDP","24.68","56.00","07/02/2007 00:00:00","55.93","True","6242"
"CDR_C","24.72","56.00","07/02/2007 00:00:00","55.86","True","6242"
"CDXC","1.73","18.74","25/02/2021 00:00:00","90.77","True","1110"
"CDR_B","24.72","56.00","07/02/2007 00:00:00","55.86","True","6242"
"CDXS","3.67","41.78","08/11/2021 00:00:00","91.22","True","854"
"CE","155.07","173.82","05/01/2022 00:00:00","10.78","True","796"
"CEG","168.71","179.98","06/03/2024 00:00:00","6.26","True","5"
"CELUW","0.03","0.03","08/03/2024 00:00:00","0.00","True","3"
"CEIX","87.33","113.09","01/12/2023 00:00:00","22.78","True","101"
"CELC","18.57","30.93","28/06/2021 00:00:00","39.96","True","987"
"CELU","6.20","129.10","28/04/2022 00:00:00","95.20","True","683"
"CDZI","2.87","390.62","03/01/1990 00:00:00","99.27","True","12486"
"CEI","0.21","10,156,250,112.00","22/06/2007 00:00:00","100.00","True","6107"
"CELZ","6.11","487,500.00","07/06/2016 00:00:00","100.00","True","2834"
"CECO","21.78","23.21","01/03/2024 00:00:00","6.18","True","10"
"CELH","86.20","89.56","07/03/2024 00:00:00","3.75","True","4"
"CEE","9.62","67.76","13/12/2007 00:00:00","85.80","True","5933"
"CEM","43.46","150.55","23/07/2014 00:00:00","71.13","True","3519"
"CENN","1.39","8,100,000.00","31/05/2013 00:00:00","100.00","True","3937"
"CEPU","7.85","18.40","15/02/2018 00:00:00","57.35","True","2216"
"CERE","41.29","44.64","04/11/2021 00:00:00","7.50","True","858"
"CERO","3.14","11.32","02/02/2024 00:00:00","72.26","True","38"
"CEROW","0.09","0.09","11/03/2024 00:00:00","0.00","True","0"
"CENTA","35.72","43.63","07/05/2021 00:00:00","18.13","True","1039"
"CETUR","0.15","0.15","06/03/2024 00:00:00","0.00","True","5"
"CETU","10.51","11.53","26/01/2024 00:00:00","8.85","True","45"
"CERT","19.16","45.21","04/11/2021 00:00:00","57.62","True","858"
"CETY","0.72","5.42","09/02/2023 00:00:00","86.72","True","396"
"CFB","13.03","16.40","08/02/2022 00:00:00","20.55","True","762"
"CETX","3.88","2,254.00","03/01/2017 00:00:00","99.83","True","2624"
"CENT","41.38","46.55","07/05/2021 00:00:00","11.11","True","1039"
"CENX","11.37","79.99","20/05/2008 00:00:00","85.79","True","5774"
"CFFS","10.82","10.92","19/01/2024 00:00:00","0.92","True","52"
"CFFSW","0.07","0.07","08/03/2024 00:00:00","0.00","True","3"
"CF","84.28","118.35","26/08/2022 00:00:00","28.79","True","563"
"CEV","10.42","15.77","17/03/2004 00:00:00","33.93","True","7299"
"CFBK","21.71","462.71","23/12/1999 00:00:00","95.31","True","8845"
"CFG_D","34.32","56.35","14/01/2022 00:00:00","39.09","True","787"
"CFLT","32.77","93.60","05/11/2021 00:00:00","64.99","True","857"
"CEVA","24.53","74.11","16/02/2021 00:00:00","66.90","True","1119"
"CFG_E","34.32","56.35","14/01/2022 00:00:00","39.09","True","787"
"CFSB","7.42","10.75","18/01/2022 00:00:00","30.98","True","783"
"CET","39.61","45.10","08/11/2021 00:00:00","12.17","True","854"
"CFG","34.24","56.35","14/01/2022 00:00:00","39.24","True","787"
"CFFI","51.81","70.79","15/12/2023 00:00:00","26.81","True","87"
"CGABL","20.02","26.65","07/09/2021 00:00:00","24.88","True","916"
"CERS","2.24","80.50","28/12/2000 00:00:00","97.22","True","8474"
"CFFN","5.87","22.14","23/09/2008 00:00:00","73.51","True","5648"
"CGBDL","26.15","26.15","11/03/2024 00:00:00","0.00","True","0"
"CG","46.92","60.14","12/11/2021 00:00:00","21.98","True","850"
"CGNT","7.25","32.02","11/03/2021 00:00:00","77.36","True","1096"
"CGEM","16.93","53.42","10/03/2021 00:00:00","68.30","True","1097"
"CGAU","5.68","23.32","06/09/2011 00:00:00","75.64","True","4570"
"CGON","35.10","47.93","16/02/2024 00:00:00","26.77","True","24"
"CGTX","1.97","12.98","09/11/2021 00:00:00","84.82","True","853"
"CGBD","16.35","20.04","29/12/2017 00:00:00","18.41","True","2264"
"CGA","2.94","360.00","25/04/2008 00:00:00","99.18","True","5799"
"CGC","3.16","568.90","15/10/2018 00:00:00","99.44","True","1974"
"CHAA","11.26","11.44","23/02/2024 00:00:00","1.57","True","17"
"CGEN","2.82","19.45","25/08/2020 00:00:00","85.50","True","1294"
"CFR_B","108.45","158.60","08/11/2022 00:00:00","31.62","True","489"
"CHCT","27.08","52.22","27/04/2021 00:00:00","48.15","True","1049"
"CFR","107.78","158.60","08/11/2022 00:00:00","32.04","True","489"
"CGO","10.12","19.90","07/12/2007 00:00:00","49.15","True","5939"
"CHCI","4.64","207.90","28/02/2005 00:00:00","97.77","True","6951"
"CHEK","1.94","1,476.00","05/03/2015 00:00:00","99.87","True","3294"
"CGNX","41.17","93.99","12/02/2021 00:00:00","56.20","True","1123"
"CHEF","36.62","41.20","17/09/2019 00:00:00","11.12","True","1637"
"CHKEL","65.95","88.00","01/12/2022 00:00:00","25.06","True","466"
"CHK","82.21","104.75","08/11/2022 00:00:00","21.52","True","489"
"CHKEW","74.38","95.64","15/11/2022 00:00:00","22.23","True","482"
"CHKEZ","68.70","90.70","16/11/2022 00:00:00","24.26","True","481"
"CHGG","8.37","113.51","12/02/2021 00:00:00","92.63","True","1123"
"CHDN","112.27","149.08","01/05/2023 00:00:00","24.69","True","315"
"CHD","105.05","105.05","11/03/2024 00:00:00","0.00","True","0"
"CHCO","104.50","115.77","27/12/2023 00:00:00","9.73","True","75"
"CHI","11.22","21.90","27/12/2004 00:00:00","48.77","True","7014"
"CHMI_B","3.28","20.40","24/06/2014 00:00:00","83.92","True","3548"
"CHH","129.24","155.99","31/12/2021 00:00:00","17.15","True","801"
"CHE","640.26","650.00","07/03/2024 00:00:00","1.50","True","4"
"CHPT","2.00","46.10","24/12/2020 00:00:00","95.66","True","1173"
"CHMI_A","3.28","20.40","24/06/2014 00:00:00","83.92","True","3548"
"CHRO","3.54","4.80","16/02/2024 00:00:00","26.25","True","24"
"CHMG","42.59","54.30","18/12/2017 00:00:00","21.57","True","2275"
"CHMI","3.38","20.40","24/06/2014 00:00:00","83.43","True","3548"
"CHKP","161.22","165.29","14/02/2024 00:00:00","2.46","True","26"
"CHR","2.60","105.80","12/02/2020 00:00:00","97.54","True","1489"
"CHRS","2.44","37.46","22/07/2015 00:00:00","93.47","True","3155"
"CHSCL","26.33","31.31","26/08/2016 00:00:00","15.91","True","2754"
"CHSN","1.62","14.98","14/12/2023 00:00:00","89.19","True","88"
"CHSCN","26.32","31.25","31/08/2016 00:00:00","15.78","True","2749"
"CHSCM","25.65","29.61","10/08/2016 00:00:00","13.37","True","2770"
"CHRD","159.10","178.19","07/06/2022 00:00:00","10.72","True","643"
"CHNR","1.19","3,437.50","08/12/1995 00:00:00","99.97","True","10321"
"CHSCO","27.35","31.70","21/10/2016 00:00:00","13.72","True","2698"
"CHN","9.95","52.37","29/10/2007 00:00:00","81.00","True","5978"
"CHT","38.48","44.97","23/02/2022 00:00:00","14.43","True","747"
"CHWY","18.34","118.69","12/02/2021 00:00:00","84.55","True","1123"
"CHX","31.75","45.53","24/05/2018 00:00:00","30.27","True","2118"
"CHUY","33.62","48.86","30/04/2021 00:00:00","31.19","True","1046"
"CHRW","74.01","119.55","25/08/2022 00:00:00","38.09","True","564"
"CHSCP","31.88","34.46","12/09/2016 00:00:00","7.49","True","2737"
"CHTR","287.93","821.01","02/09/2021 00:00:00","64.93","True","921"
"CHW","6.30","15.00","26/07/2007 00:00:00","58.00","True","6073"
"CIFRW","1.03","1.03","11/03/2024 00:00:00","0.00","True","0"
"CIFR","3.49","14.52","16/09/2021 00:00:00","75.96","True","907"
"CHY","12.09","17.43","05/02/2007 00:00:00","30.64","True","6244"
"CIEN","52.96","1,046.50","20/10/2000 00:00:00","94.94","True","8543"
"CIB","32.89","70.50","01/02/2013 00:00:00","53.35","True","4056"
"CIA","2.42","11.69","19/12/2016 00:00:00","79.30","True","2639"
"CI","342.01","344.24","23/02/2024 00:00:00","0.65","True","17"
"CII","19.49","22.86","18/05/2007 00:00:00","14.74","True","6142"
"CIG","2.36","14.17","25/04/2012 00:00:00","83.36","True","4338"
"CIF","1.72","8.25","19/02/1998 00:00:00","79.11","True","9517"
"CIM_A","4.47","97.95","22/01/2008 00:00:00","95.44","True","5893"
"CIGI","117.20","156.51","16/02/2022 00:00:00","25.12","True","754"
